date,mine_sector,rainfall_mm_day,temperature_c,soil_moisture_pct,fleet_capacity_pct,blasting_events,target_yield_mt,actual_yield_mt,shortfall_mt,condition_type,root_cause,suggested_action,feasibility_pct,recovered_yield_mt
2024-06-13,Ukwa East Mine,156.4,26.5,85.2,90.3,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.0,13320
2024-06-14,Balaghat Central Mine,32.7,30.2,63.0,91.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.7,0
2024-06-14,Mansar West Mine,32.7,30.2,63.0,91.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,85.9,0
2024-06-14,Dongri Buzurg Mine,32.7,30.2,63.0,91.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.0,0
2024-06-14,Ukwa East Mine,32.7,30.2,63.0,91.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.4,0
2024-06-15,Balaghat Central Mine,47.6,31.2,66.3,62.4,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,97.3,14800
2024-06-15,Mansar West Mine,47.6,31.2,66.3,62.4,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,85.3,14800
2024-06-15,Dongri Buzurg Mine,47.6,31.2,66.3,62.4,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,87.8,14800
2024-06-15,Ukwa East Mine,47.6,31.2,66.3,62.4,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,97.4,14800
2024-06-16,Balaghat Central Mine,136.9,20.7,73.8,90.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.5,13320
2024-06-16,Mansar West Mine,136.9,20.7,73.8,90.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.3,13320
2024-06-16,Dongri Buzurg Mine,136.9,20.7,73.8,90.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.5,13320
2024-06-16,Ukwa East Mine,136.9,20.7,73.8,90.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.3,13320
2024-06-17,Balaghat Central Mine,166.0,20.9,74.2,66.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.8,13320
2024-06-17,Mansar West Mine,166.0,20.9,74.2,66.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.5,13320
2024-06-17,Dongri Buzurg Mine,166.0,20.9,74.2,66.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.5,13320
2024-06-17,Ukwa East Mine,166.0,20.9,74.2,66.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.5,13320
2024-06-18,Balaghat Central Mine,142.4,20.4,80.3,82.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.0,13320
2024-06-18,Mansar West Mine,142.4,20.4,80.3,82.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.1,13320
2024-06-18,Dongri Buzurg Mine,142.4,20.4,80.3,82.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.1,13320
2024-06-18,Ukwa East Mine,142.4,20.4,80.3,82.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.1,13320
2024-06-19,Balaghat Central Mine,165.4,29.2,89.9,89.3,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.6,13320
2024-06-19,Mansar West Mine,165.4,29.2,89.9,89.3,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.4,13320
2024-06-19,Dongri Buzurg Mine,165.4,29.2,89.9,89.3,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.9,13320
2024-06-19,Ukwa East Mine,165.4,29.2,89.9,89.3,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.4,13320
2024-06-20,Balaghat Central Mine,42.7,26.9,69.7,94.1,5,1500,7309,7691,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,95.2,5768
2024-06-20,Mansar West Mine,42.7,26.9,69.7,94.1,5,1500,5000,10297,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,90.1,7722
2024-06-20,Dongri Buzurg Mine,42.7,26.9,69.7,94.1,5,1500,9978,5022,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,90.2,3766
2024-06-20,Ukwa East Mine,42.7,26.9,69.7,94.1,5,1500,6925,8075,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,92.6,6056
2024-06-21,Balaghat Central Mine,83.2,22.2,78.5,84.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.1,13320
2024-06-21,Mansar West Mine,83.2,22.2,78.5,84.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.1,13320
2024-06-21,Dongri Buzurg Mine,83.2,22.2,78.5,84.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.8,13320
2024-06-21,Ukwa East Mine,83.2,22.2,78.5,84.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.0,13320
2024-06-22,Balaghat Central Mine,34.5,23.7,91.5,81.9,4,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,93.0,13875
2024-06-22,Mansar West Mine,34.5,23.7,91.5,81.9,4,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,94.0,13875
2024-06-22,Dongri Buzurg Mine,34.5,23.7,91.5,81.9,4,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,96.3,13875
2024-06-22,Ukwa East Mine,34.5,23.7,91.5,81.9,4,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,93.7,13875
2024-06-23,Balaghat Central Mine,164.6,22.8,60.7,68.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.5,13320
2024-06-23,Mansar West Mine,164.6,22.8,60.7,68.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.5,13320
2024-06-23,Dongri Buzurg Mine,164.6,22.8,60.7,68.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.6,13320
2024-06-23,Ukwa East Mine,164.6,22.8,60.7,68.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.2,13320
2024-06-24,Balaghat Central Mine,116.6,22.2,78.8,67.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.1,13320
2024-06-24,Mansar West Mine,116.6,22.2,78.8,67.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.3,13320
2024-06-24,Dongri Buzurg Mine,116.6,22.2,78.8,67.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.0,13320
2024-06-24,Ukwa East Mine,116.6,22.2,78.8,67.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.3,13320
2024-06-25,Balaghat Central Mine,120.5,31.0,88.2,79.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.3,13320
2024-06-25,Mansar West Mine,120.5,31.0,88.2,79.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.7,13320
2024-06-25,Dongri Buzurg Mine,120.5,31.0,88.2,79.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.0,13320
2024-06-25,Ukwa East Mine,120.5,31.0,88.2,79.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.4,13320
2024-06-26,Balaghat Central Mine,137.7,21.8,73.7,93.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.2,13320
2024-06-26,Mansar West Mine,137.7,21.8,73.7,93.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.4,13320
2024-06-26,Dongri Buzurg Mine,137.7,21.8,73.7,93.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.4,13320
2024-06-26,Ukwa East Mine,137.7,21.8,73.7,93.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.9,13320
2024-06-27,Balaghat Central Mine,56.3,27.9,84.8,90.7,4,1500,5000,13695,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.3,9860
2024-06-27,Mansar West Mine,56.3,27.9,84.8,90.7,4,1500,5000,10805,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.8,7779
2024-06-27,Dongri Buzurg Mine,56.3,27.9,84.8,90.7,4,1500,6954,8046,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.5,5793
2024-06-27,Ukwa East Mine,56.3,27.9,84.8,90.7,4,1500,5000,10249,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.6,7379
2024-06-28,Balaghat Central Mine,44.0,20.9,84.3,83.7,1,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,90.4,13875
2024-06-28,Mansar West Mine,44.0,20.9,84.3,83.7,1,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,97.2,13875
2024-06-28,Dongri Buzurg Mine,44.0,20.9,84.3,83.7,1,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,85.5,13875
2024-06-28,Ukwa East Mine,44.0,20.9,84.3,83.7,1,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,90.4,13875
2024-06-29,Balaghat Central Mine,153.3,20.5,75.4,76.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.0,13320
2024-06-29,Mansar West Mine,153.3,20.5,75.4,76.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.0,13320
2024-06-29,Dongri Buzurg Mine,153.3,20.5,75.4,76.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.9,13320
2024-06-29,Ukwa East Mine,153.3,20.5,75.4,76.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.2,13320
2024-06-30,Balaghat Central Mine,124.6,27.6,61.3,60.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.9,13320
2024-06-30,Mansar West Mine,124.6,27.6,61.3,60.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.2,13320
2024-06-30,Dongri Buzurg Mine,124.6,27.6,61.3,60.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.9,13320
2024-06-30,Ukwa East Mine,124.6,27.6,61.3,60.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.9,13320
2024-07-01,Balaghat Central Mine,81.1,25.8,85.3,62.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.1,13320
2024-07-01,Mansar West Mine,81.1,25.8,85.3,62.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.4,13320
2024-07-01,Dongri Buzurg Mine,81.1,25.8,85.3,62.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.6,13320
2024-07-01,Ukwa East Mine,81.1,25.8,85.3,62.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.7,13320
2024-07-02,Balaghat Central Mine,177.7,24.4,83.5,87.4,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.7,13320
2024-07-02,Mansar West Mine,177.7,24.4,83.5,87.4,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.2,13320
2024-07-02,Dongri Buzurg Mine,177.7,24.4,83.5,87.4,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.9,13320
2024-07-02,Ukwa East Mine,177.7,24.4,83.5,87.4,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.5,13320
2024-07-03,Balaghat Central Mine,104.5,20.8,81.0,86.0,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.7,13320
2024-07-03,Mansar West Mine,104.5,20.8,81.0,86.0,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.4,13320
2024-07-03,Dongri Buzurg Mine,104.5,20.8,81.0,86.0,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.9,13320
2024-07-03,Ukwa East Mine,104.5,20.8,81.0,86.0,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.4,13320
2024-07-04,Balaghat Central Mine,128.2,23.5,73.7,64.5,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.5,13320
2024-07-04,Mansar West Mine,128.2,23.5,73.7,64.5,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.2,13320
2024-07-04,Dongri Buzurg Mine,128.2,23.5,73.7,64.5,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.8,13320
2024-07-04,Ukwa East Mine,128.2,23.5,73.7,64.5,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.3,13320
2024-07-05,Balaghat Central Mine,34.5,28.7,63.0,90.7,2,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,89.6,0
2024-07-05,Mansar West Mine,34.5,28.7,63.0,90.7,2,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.0,0
2024-07-05,Dongri Buzurg Mine,34.5,28.7,63.0,90.7,2,1500,12607,2393,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,90.6,2393
2024-07-05,Ukwa East Mine,34.5,28.7,63.0,90.7,2,1500,8723,6277,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,95.3,6277
2024-07-06,Balaghat Central Mine,48.5,29.6,72.9,74.9,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.1,14800
2024-07-06,Mansar West Mine,48.5,29.6,72.9,74.9,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,91.3,14800
2024-07-06,Dongri Buzurg Mine,48.5,29.6,72.9,74.9,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,89.6,14800
2024-07-06,Ukwa East Mine,48.5,29.6,72.9,74.9,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,89.6,14800
2024-07-07,Balaghat Central Mine,176.1,31.7,90.3,91.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.6,13320
2024-07-07,Mansar West Mine,176.1,31.7,90.3,91.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.1,13320
2024-07-07,Dongri Buzurg Mine,176.1,31.7,90.3,91.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.8,13320
2024-07-07,Ukwa East Mine,176.1,31.7,90.3,91.9,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.6,13320
2024-07-08,Balaghat Central Mine,40.9,21.8,82.7,61.4,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,87.3,14800
2024-07-08,Mansar West Mine,40.9,21.8,82.7,61.4,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,92.3,14800
2024-07-08,Dongri Buzurg Mine,40.9,21.8,82.7,61.4,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,95.1,14800
2024-07-08,Ukwa East Mine,40.9,21.8,82.7,61.4,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,97.7,14800
2024-07-09,Balaghat Central Mine,96.0,27.1,66.2,57.7,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.6,13320
2024-07-09,Mansar West Mine,96.0,27.1,66.2,57.7,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.7,13320
2024-07-09,Dongri Buzurg Mine,96.0,27.1,66.2,57.7,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.4,13320
2024-07-09,Ukwa East Mine,96.0,27.1,66.2,57.7,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.2,13320
2024-07-10,Balaghat Central Mine,141.2,27.5,74.1,56.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.7,13320
2024-07-10,Mansar West Mine,141.2,27.5,74.1,56.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.1,13320
2024-07-10,Dongri Buzurg Mine,141.2,27.5,74.1,56.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.3,13320
2024-07-10,Ukwa East Mine,141.2,27.5,74.1,56.1,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.5,13320
2024-07-11,Balaghat Central Mine,32.2,25.2,91.6,94.3,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,97.5,13875
2024-07-11,Mansar West Mine,32.2,25.2,91.6,94.3,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,96.1,13875
2024-07-11,Dongri Buzurg Mine,32.2,25.2,91.6,94.3,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,86.9,13875
2024-07-11,Ukwa East Mine,32.2,25.2,91.6,94.3,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,95.5,13875
2024-07-12,Balaghat Central Mine,169.1,29.9,89.3,77.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.4,13320
2024-07-12,Mansar West Mine,169.1,29.9,89.3,77.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.9,13320
2024-07-12,Dongri Buzurg Mine,169.1,29.9,89.3,77.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.0,13320
2024-07-12,Ukwa East Mine,169.1,29.9,89.3,77.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.3,13320
2024-07-13,Balaghat Central Mine,128.6,30.7,90.3,70.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.4,13320
2024-07-13,Mansar West Mine,128.6,30.7,90.3,70.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.1,13320
2024-07-13,Dongri Buzurg Mine,128.6,30.7,90.3,70.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.4,13320
2024-07-13,Ukwa East Mine,128.6,30.7,90.3,70.8,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.0,13320
2024-07-14,Balaghat Central Mine,84.2,20.7,68.6,77.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.9,13320
2024-07-14,Mansar West Mine,84.2,20.7,68.6,77.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.7,13320
2024-07-14,Dongri Buzurg Mine,84.2,20.7,68.6,77.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.5,13320
2024-07-14,Ukwa East Mine,84.2,20.7,68.6,77.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.9,13320
2024-07-15,Balaghat Central Mine,121.4,20.7,66.8,77.3,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.6,13320
2024-07-15,Mansar West Mine,121.4,20.7,66.8,77.3,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.9,13320
2024-07-15,Dongri Buzurg Mine,121.4,20.7,66.8,77.3,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.1,13320
2024-07-15,Ukwa East Mine,121.4,20.7,66.8,77.3,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.5,13320
2024-07-16,Balaghat Central Mine,176.4,21.1,64.5,93.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.8,13320
2024-07-16,Mansar West Mine,176.4,21.1,64.5,93.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.9,13320
2024-07-16,Dongri Buzurg Mine,176.4,21.1,64.5,93.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.5,13320
